load_id,po_id,carrier_id,mode,equipment,pickup_planned,delivery_planned,pickup_actual,delivery_actual,pallets,weight_lbs,cube_cuft,planned_miles,linehaul_cost,fuel_cost,accessorial_cost,status,osd_flag,osd_reason
900725,50725,301,LTL,Dry Van,2025-02-02,2025-02-06,2025-02-02,2025-02-06,6,1025,576.3,1905,771.19,147.72,0,Delivered,0,
900726,50726,304,LTL,Dry Van,2025-04-03,2025-04-07,2025-04-03,2025-04-05,6,6301,241.8,2181,671.11,121.97,0,Delivered,0,
900727,50727,304,LTL,Dry Van,2025-04-02,2025-04-06,2025-04-02,2025-04-07,5,4475,162.6,2008,829.23,96.4,50,Delivered,0,
900728,50728,300,LTL,Dry Van,2025-05-26,2025-05-28,2025-05-26,2025-05-28,6,4876,50.0,1047,300.0,33.34,200,Delivered,0,
900729,50729,301,TL,Dry Van,2025-06-30,2025-07-01,2025-06-30,2025-07-01,7,13880,1327.3,443,968.09,141.41,200,In Transit,0,
900730,50730,303,LTL,Reefer,2025-01-07,2025-01-11,2025-01-07,2025-01-12,7,5103,212.1,2181,885.1,150.53,0,Delivered,0,
900731,50731,300,TL,Dry Van,2025-01-19,2025-01-23,2025-01-19,2025-01-22,10,16197,1381.4,2001,3724.68,596.57,125,Delivered,0,
900732,50732,300,TL,Reefer,2025-01-23,2025-01-27,2025-01-23,2025-01-24,14,15975,1051.7,1925,4194.33,466.42,200,Delivered,0,
900733,50733,302,TL,Dry Van,2025-02-28,2025-03-03,2025-02-28,2025-03-03,10,10829,1174.9,1263,3025.89,467.45,200,Delivered,0,
900734,50734,304,TL,Dry Van,2025-02-03,2025-02-07,2025-02-03,2025-02-06,18,14467,1173.0,1698,2936.85,417.86,0,Delivered,0,
900735,50735,301,TL,Dry Van,2025-01-11,2025-01-15,2025-01-10,2025-01-13,14,12101,1390.3,2008,3568.65,630.35,0,Delivered,0,
900736,50736,304,TL,Dry Van,2025-05-20,2025-05-25,2025-05-20,2025-05-25,17,12651,1175.6,2139,5137.13,969.93,125,Delivered,0,
900737,50737,301,TL,Dry Van,2025-05-24,2025-05-28,2025-05-23,2025-05-28,14,15403,1083.7,2001,3413.6,657.6,0,Delivered,0,
900738,50738,300,TL,Dry Van,2025-06-15,2025-06-19,2025-06-16,2025-06-21,13,13985,1509.3,2325,5554.2,1026.53,0,Delivered,0,
900739,50739,302,LTL,Dry Van,2025-03-18,2025-03-22,2025-03-18,2025-03-21,2,200,449.3,1698,538.25,86.97,0,Delivered,0,
900740,50740,301,LTL,Dry Van,2025-02-13,2025-02-17,2025-02-13,2025-02-16,4,3303,50.0,2001,775.62,101.49,0,Canceled,0,
900741,50741,304,TL,Reefer,2025-05-27,2025-05-31,2025-05-27,2025-05-31,13,11416,1171.7,1905,4077.83,448.28,75,Delivered,0,
900742,50742,304,TL,Reefer,2025-02-11,2025-02-15,2025-02-11,2025-02-16,10,17541,1327.9,1925,4787.57,508.04,0,Delivered,0,
900743,50743,303,TL,Dry Van,2025-01-28,2025-02-01,2025-01-28,2025-02-01,7,16026,1218.0,1826,3773.2,608.88,0,Delivered,0,
900744,50744,301,TL,Dry Van,2025-06-16,2025-06-17,2025-06-16,2025-06-18,9,16751,1039.2,450,1092.81,159.3,0,Delivered,0,
900745,50745,303,TL,Dry Van,2025-01-29,2025-02-01,2025-01-29,2025-02-01,9,18011,1266.8,1263,2349.8,422.18,0,Delivered,0,
900746,50746,303,TL,Dry Van,2025-02-21,2025-02-25,2025-02-23,2025-02-27,11,12377,1198.3,1991,3892.5,480.71,0,Delivered,0,
900747,50747,303,LTL,Flatbed,2025-01-11,2025-01-14,2025-01-12,2025-01-14,4,200,102.1,1819,779.61,125.13,0,Delivered,0,
900748,50748,304,TL,Dry Van,2025-01-17,2025-01-18,2025-01-17,2025-01-18,18,16293,1302.8,761,1821.28,341.49,50,Delivered,0,
900749,50749,300,LTL,Dry Van,2025-05-22,2025-05-23,2025-05-23,2025-05-23,4,4039,153.2,450,300.0,43.06,125,Delivered,0,
900750,50750,304,LTL,Dry Van,2025-03-04,2025-03-08,2025-03-04,2025-03-09,6,200,134.9,2001,838.84,84.62,125,Delivered,0,
900751,50751,304,TL,Dry Van,2025-05-30,2025-06-04,2025-05-31,2025-06-06,6,14382,1409.7,2139,5269.31,972.98,0,Delivered,0,
900752,50752,304,TL,Dry Van,2025-01-06,2025-01-09,2025-01-05,2025-01-08,12,14939,1155.7,1819,4448.18,806.09,0,Delivered,0,
900753,50753,303,TL,Dry Van,2025-06-06,2025-06-10,2025-06-06,2025-06-11,13,7620,1385.2,2008,4001.3,704.36,0,Delivered,0,
900754,50754,303,TL,Dry Van,2025-04-12,2025-04-16,2025-04-12,2025-04-16,14,12607,1594.6,2112,4793.12,666.44,75,Delivered,0,
900755,50755,301,LTL,Dry Van,2025-05-30,2025-05-31,2025-05-30,2025-06-01,3,950,135.4,450,300.0,42.55,0,Delivered,0,
900756,50756,301,TL,Dry Van,2025-03-19,2025-03-22,2025-03-19,2025-03-23,15,16460,1201.1,1263,2785.66,435.78,0,Delayed,0,
900757,50757,304,TL,Flatbed,2025-05-15,2025-05-19,2025-05-15,2025-05-18,16,19773,1158.2,2181,4334.45,586.78,50,Delivered,0,
900758,50758,303,TL,Dry Van,2025-03-02,2025-03-05,2025-03-02,2025-03-05,7,16450,1128.0,1370,2799.67,516.83,0,Delivered,0,
900759,50759,302,LTL,Dry Van,2025-04-03,2025-04-07,2025-04-03,2025-04-06,2,200,62.9,1826,520.86,55.73,0,Delivered,0,
900760,50760,300,TL,Dry Van,2025-05-11,2025-05-15,2025-05-11,2025-05-15,11,13232,1450.4,1698,3907.42,643.11,125,Delivered,0,
900761,50761,301,TL,Dry Van,2025-03-09,2025-03-13,2025-03-09,2025-03-13,15,14956,1344.9,1698,3875.1,651.16,0,Delivered,0,
900762,50762,301,LTL,Reefer,2025-04-25,2025-04-29,2025-04-25,2025-05-01,2,4984,621.1,1905,755.4,97.02,50,Delayed,0,
900763,50763,300,TL,Dry Van,2025-05-18,2025-05-22,2025-05-18,2025-05-24,15,17459,1352.6,1925,4504.94,534.38,0,Delayed,0,
900764,50764,300,TL,Dry Van,2025-05-19,2025-05-23,2025-05-20,2025-05-26,10,17795,992.8,1991,4496.65,846.27,0,Delayed,0,
900765,50765,300,LTL,Dry Van,2025-02-02,2025-02-05,2025-02-02,2025-02-09,5,7600,257.5,1819,782.31,92.97,0,Delayed,0,
900766,50766,303,TL,Dry Van,2025-01-09,2025-01-12,2025-01-09,2025-01-10,11,14414,1159.4,1370,3066.24,572.3,0,Delivered,0,
900767,50767,302,TL,Dry Van,2025-03-15,2025-03-19,2025-03-15,2025-03-18,10,17067,1021.9,2001,3897.63,429.13,50,Canceled,0,
900768,50768,300,TL,Dry Van,2025-06-05,2025-06-09,2025-06-05,2025-06-07,17,10622,1058.3,1962,4300.31,501.19,0,Delivered,0,
900769,50769,303,TL,Reefer,2025-04-30,2025-05-04,2025-04-30,2025-05-06,6,15166,1402.5,1905,4386.15,565.92,125,Delivered,0,
900770,50770,301,TL,Dry Van,2025-06-17,2025-06-21,2025-06-17,2025-06-22,17,12031,1082.6,1698,4015.74,534.11,200,Delivered,0,
900771,50771,302,LTL,Dry Van,2025-06-09,2025-06-12,2025-06-09,2025-06-12,3,7194,315.6,1083,455.71,70.84,0,Delivered,0,
900772,50772,303,TL,Dry Van,2025-06-23,2025-06-24,2025-06-23,2025-06-26,9,9009,1088.9,348,887.93,152.5,75,Delivered,0,
900773,50773,300,TL,Dry Van,2025-02-05,2025-02-09,2025-02-05,2025-02-09,12,15477,1176.3,2181,5435.86,935.95,0,Delivered,0,
900774,50774,302,TL,Dry Van,2025-03-28,2025-04-01,2025-03-28,2025-04-02,20,17349,1407.5,2001,4662.82,590.35,125,Delivered,0,
900775,50775,300,LTL,Reefer,2025-02-23,2025-02-27,2025-02-24,2025-02-27,5,827,463.0,2008,813.69,85.78,75,Delivered,0,
900776,50776,304,TL,Dry Van,2025-01-03,2025-01-07,2025-01-03,2025-01-06,12,15881,1299.8,1826,3285.77,427.51,0,Delivered,0,
900777,50777,304,TL,Dry Van,2025-04-11,2025-04-12,2025-04-11,2025-04-11,14,15508,1268.6,761,1497.96,250.58,75,Delivered,0,
900778,50778,303,LTL,Dry Van,2025-03-10,2025-03-13,2025-03-10,2025-03-12,4,6657,563.9,1775,576.79,67.08,0,Delivered,0,
900779,50779,302,TL,Dry Van,2025-01-06,2025-01-10,2025-01-07,2025-01-11,14,16088,1225.5,2181,4268.61,833.92,200,Delivered,0,
900780,50780,301,TL,Reefer,2025-06-19,2025-06-23,2025-06-19,2025-06-21,12,13389,1019.8,2112,3999.56,621.33,0,Delivered,0,
900781,50781,304,LTL,Dry Van,2025-03-31,2025-04-04,2025-03-31,2025-04-05,1,6075,553.1,2181,939.12,151.41,125,Delivered,0,
900782,50782,301,TL,Flatbed,2025-02-23,2025-02-27,2025-02-23,2025-02-25,15,16199,1312.8,1698,2958.39,468.04,0,Delivered,0,
900783,50783,300,TL,Dry Van,2025-05-19,2025-05-20,2025-05-19,2025-05-19,15,14896,1095.3,443,945.59,155.37,0,Delivered,0,
900784,50784,302,LTL,Dry Van,2025-03-06,2025-03-10,2025-03-06,2025-03-13,3,200,248.6,2181,722.21,109.08,0,Delayed,0,
900785,50785,301,LTL,Dry Van,2025-03-12,2025-03-15,2025-03-12,2025-03-17,2,6823,168.5,1370,516.88,78.79,0,Delayed,0,
900786,50786,301,TL,Dry Van,2025-01-25,2025-01-29,2025-01-25,2025-01-29,10,16437,1172.1,2181,4691.02,837.2,50,Delivered,0,
900787,50787,303,TL,Dry Van,2025-02-27,2025-03-02,2025-02-27,2025-03-04,14,13060,1093.7,1263,3175.03,521.31,0,Delayed,0,
900788,50788,302,TL,Dry Van,2025-04-27,2025-05-01,2025-04-26,2025-05-01,8,12113,1145.7,2001,4746.69,822.44,50,Delivered,0,
900789,50789,304,TL,Dry Van,2025-01-13,2025-01-18,2025-01-13,2025-01-18,6,12850,1151.1,2139,5338.78,937.3,200,Delivered,0,
900790,50790,300,LTL,Dry Van,2025-01-03,2025-01-07,2025-01-03,2025-01-07,3,6168,349.0,1905,640.44,109.68,50,Delivered,0,
900791,50791,303,TL,Reefer,2025-06-12,2025-06-13,2025-06-12,2025-06-12,19,12331,1248.7,348,881.56,175.67,0,Delivered,0,
900792,50792,301,LTL,Dry Van,2025-05-22,2025-05-26,2025-05-22,2025-05-25,4,4397,179.8,1962,763.04,115.54,0,Delivered,0,
900793,50793,303,TL,Dry Van,2025-06-12,2025-06-16,2025-06-13,2025-06-16,9,18074,1220.8,1991,4299.82,596.16,0,Delivered,0,
900794,50794,301,LTL,Dry Van,2025-06-01,2025-06-02,2025-06-03,2025-06-04,4,1856,233.7,761,300.0,36.46,0,Delivered,0,
900795,50795,300,LTL,Reefer,2025-06-20,2025-06-24,2025-06-22,2025-06-25,2,200,304.2,1698,734.92,126.27,50,Delivered,0,
900796,50796,303,TL,Dry Van,2025-03-04,2025-03-08,2025-03-04,2025-03-08,13,19495,1096.5,1905,4570.19,676.79,0,Delivered,0,
900797,50797,301,TL,Dry Van,2025-04-18,2025-04-22,2025-04-19,2025-04-24,7,19439,1021.7,1698,3808.67,391.37,75,Delayed,0,
900798,50798,304,TL,Dry Van,2025-02-25,2025-02-27,2025-02-25,2025-02-27,10,16312,852.7,1047,2668.08,360.04,0,Delayed,0,
900799,50799,301,LTL,Flatbed,2025-02-09,2025-02-13,2025-02-09,2025-02-16,5,4811,268.5,1925,833.67,102.73,200,Delayed,0,
900800,50800,300,TL,Dry Van,2025-03-18,2025-03-21,2025-03-18,2025-03-21,11,17081,1390.2,1819,4098.16,791.58,0,Delivered,0,
900801,50801,300,LTL,Reefer,2025-03-19,2025-03-23,2025-03-18,2025-03-21,1,200,275.7,2181,684.22,125.93,200,Delivered,0,
900802,50802,301,LTL,Dry Van,2025-01-16,2025-01-20,2025-01-16,2025-01-21,4,1796,361.1,1905,476.95,83.04,0,Delivered,0,
900803,50803,301,TL,Dry Van,2025-06-06,2025-06-09,2025-06-06,2025-06-09,10,13511,1315.7,1819,4292.39,494.77,0,Delivered,0,
900804,50804,303,TL,Dry Van,2025-03-05,2025-03-10,2025-03-05,2025-03-09,13,13123,998.3,2139,4455.43,841.28,75,Delivered,0,
900805,50805,304,LTL,Dry Van,2025-01-12,2025-01-16,2025-01-12,2025-01-15,2,382,230.1,2112,821.77,139.76,0,Delivered,0,
900806,50806,303,TL,Dry Van,2025-03-04,2025-03-08,2025-03-06,2025-03-09,6,13993,1342.4,2008,4459.85,474.74,0,Delivered,0,
900807,50807,303,LTL,Dry Van,2025-04-22,2025-04-26,2025-04-22,2025-04-26,4,8678,136.2,1698,692.26,86.18,0,Delivered,0,
900808,50808,303,TL,Dry Van,2025-05-27,2025-05-31,2025-05-27,2025-06-01,8,20646,1134.1,1925,4941.14,985.48,75,Delivered,0,
900809,50809,304,TL,Dry Van,2025-06-19,2025-06-21,2025-06-19,2025-06-20,9,14273,1003.6,1047,2685.67,400.45,0,Delivered,0,
900810,50810,301,LTL,Dry Van,2025-05-18,2025-05-19,2025-05-18,2025-05-19,9,200,528.0,450,300.0,58.45,0,Delivered,0,
900811,50811,301,TL,Dry Van,2025-01-22,2025-01-25,2025-01-22,2025-01-26,6,8499,1410.6,1263,2383.88,405.4,50,Delivered,1,Shorted
900812,50812,300,TL,Flatbed,2025-03-16,2025-03-17,2025-03-16,2025-03-17,10,16310,1160.8,450,1158.75,196.29,0,Delivered,0,
900813,50813,304,LTL,Reefer,2025-06-05,2025-06-08,2025-06-07,2025-06-10,3,931,86.0,1083,486.65,93.9,75,Delivered,0,
900814,50814,301,LTL,Dry Van,2025-01-20,2025-01-24,2025-01-20,2025-01-24,1,812,248.3,2325,673.91,94.97,75,Delivered,0,
900815,50815,303,TL,Flatbed,2025-04-07,2025-04-11,2025-04-07,2025-04-11,9,12359,1402.8,1962,3531.56,434.26,0,Delivered,0,
900816,50816,300,LTL,Flatbed,2025-03-23,2025-03-24,2025-03-23,2025-03-24,3,200,50.0,450,300.0,37.77,200,Delivered,0,
900817,50817,301,LTL,Dry Van,2025-03-15,2025-03-16,2025-03-15,2025-03-16,4,3851,339.4,450,300.0,53.94,200,Delivered,0,
900818,50818,301,TL,Dry Van,2025-03-27,2025-03-31,2025-03-29,2025-04-01,8,12130,1143.0,1925,3806.46,658.12,50,Delivered,1,Damaged packaging
900819,50819,300,TL,Dry Van,2025-04-16,2025-04-19,2025-04-16,2025-04-19,14,15532,1104.8,1083,2464.22,387.21,0,Delivered,0,
900820,50820,304,LTL,Dry Van,2025-06-18,2025-06-22,2025-06-18,2025-06-23,3,7894,690.0,1962,820.03,122.57,0,Delivered,1,Count discrepancy
900821,50821,301,TL,Dry Van,2025-06-28,2025-07-01,2025-06-28,2025-07-03,16,11439,1450.1,1263,2227.47,262.26,0,In Transit,0,
900822,50822,304,LTL,Dry Van,2025-04-08,2025-04-12,2025-04-08,2025-04-14,7,4240,221.5,1698,467.15,53.67,200,Delayed,0,
900823,50823,301,LTL,Dry Van,2025-06-26,2025-07-01,2025-06-28,2025-07-02,2,2966,342.2,2287,868.58,124.14,0,In Transit,0,
900824,50824,304,TL,Dry Van,2025-05-27,2025-05-28,2025-05-29,2025-05-30,15,8499,1329.4,761,1948.78,332.22,75,Delivered,0,
900825,50825,304,TL,Dry Van,2025-04-17,2025-04-21,2025-04-17,2025-04-20,14,22634,1193.3,1698,3645.92,577.32,50,Delivered,0,
900826,50826,300,LTL,Dry Van,2025-04-30,2025-05-05,2025-05-02,2025-05-06,4,5190,284.4,2139,800.67,83.28,0,Delivered,0,
900827,50827,301,LTL,Dry Van,2025-02-05,2025-02-09,2025-02-05,2025-02-08,5,3494,103.7,1925,603.64,62.62,0,Delivered,0,
900828,50828,304,TL,Dry Van,2025-05-26,2025-05-29,2025-05-26,2025-05-27,8,14023,1007.6,1370,3560.55,473.31,125,Delivered,0,
900829,50829,304,TL,Reefer,2025-04-18,2025-04-22,2025-04-18,2025-04-22,6,14784,1251.0,2112,4670.01,885.55,0,Delivered,0,
900830,50830,300,LTL,Dry Van,2025-05-02,2025-05-05,2025-05-02,2025-05-05,8,9557,444.3,1263,469.49,69.55,75,Delivered,1,Damaged packaging
900831,50831,304,TL,Reefer,2025-03-21,2025-03-22,2025-03-21,2025-03-22,8,16645,1084.1,348,743.32,102.49,0,Delivered,0,
900832,50832,301,TL,Dry Van,2025-03-11,2025-03-14,2025-03-11,2025-03-14,9,12861,911.9,1083,2614.33,495.03,125,Delivered,0,
900833,50833,304,LTL,Dry Van,2025-06-19,2025-06-22,2025-06-19,2025-06-22,4,200,269.8,1775,721.77,131.89,0,Delivered,0,
900834,50834,302,LTL,Reefer,2025-05-21,2025-05-26,2025-05-23,2025-05-28,4,6566,223.2,2139,581.6,73.03,75,Delivered,0,
900835,50835,303,LTL,Dry Van,2025-03-24,2025-03-29,2025-03-24,2025-03-27,3,3684,271.1,2287,718.14,126.79,0,Delivered,0,
900836,50836,300,TL,Reefer,2025-03-12,2025-03-16,2025-03-12,2025-03-17,12,13655,949.9,1698,3001.08,311.28,50,Delivered,0,
900837,50837,300,LTL,Dry Van,2025-05-01,2025-05-04,2025-05-01,2025-05-02,7,5177,518.2,1263,373.7,60.62,75,Delivered,0,
900838,50838,301,TL,Dry Van,2025-03-09,2025-03-13,2025-03-10,2025-03-14,8,14625,1360.4,2008,4566.4,786.0,75,Delivered,0,
900839,50839,304,TL,Dry Van,2025-03-05,2025-03-09,2025-03-05,2025-03-07,26,12460,1645.6,1991,4813.06,724.54,125,Delivered,0,
900840,50840,303,TL,Reefer,2025-04-08,2025-04-09,2025-04-07,2025-04-08,10,14866,1486.6,450,1018.32,112.91,200,Delivered,0,
900841,50841,304,LTL,Dry Van,2025-02-01,2025-02-05,2025-02-01,2025-02-04,8,6938,246.0,1826,654.37,72.72,0,Delivered,0,
900842,50842,300,LTL,Reefer,2025-06-26,2025-06-27,2025-06-26,2025-06-28,5,200,87.2,761,300.0,55.06,200,Delivered,0,
900843,50843,302,TL,Dry Van,2025-02-09,2025-02-10,2025-02-09,2025-02-09,11,18444,1425.2,348,751.63,125.32,0,Delivered,0,
900844,50844,302,TL,Dry Van,2025-05-19,2025-05-20,2025-05-19,2025-05-22,11,14927,1137.3,348,782.62,106.12,50,Delayed,0,
900845,50845,302,TL,Dry Van,2025-02-17,2025-02-21,2025-02-17,2025-02-20,8,12975,1113.1,1826,3425.31,611.59,200,Delivered,0,
900846,50846,302,TL,Dry Van,2025-06-26,2025-06-30,2025-06-26,2025-06-29,12,11940,1010.7,1925,4217.99,468.48,0,Delivered,0,
900847,50847,304,TL,Dry Van,2025-04-20,2025-04-21,2025-04-20,2025-04-21,11,18096,1204.0,443,1078.4,119.05,0,Delivered,0,
900848,50848,303,LTL,Reefer,2025-06-30,2025-07-04,2025-06-30,2025-07-03,4,200,404.7,1991,755.25,117.49,0,In Transit,0,
900849,50849,304,TL,Dry Van,2025-06-22,2025-06-23,2025-06-22,2025-06-23,17,17588,1325.3,348,881.42,175.58,0,Delivered,0,
900850,50850,304,TL,Dry Van,2025-01-20,2025-01-23,2025-01-20,2025-01-22,14,16073,1052.3,1083,2437.15,453.24,0,Delivered,1,Shorted
900851,50851,301,TL,Dry Van,2025-04-16,2025-04-20,2025-04-16,2025-04-19,13,11880,876.0,1925,4028.0,576.02,0,Delivered,0,
900852,50852,303,TL,Dry Van,2025-04-23,2025-04-24,2025-04-23,2025-04-23,14,13657,1208.8,443,973.32,166.68,0,Delivered,0,
900853,50853,302,LTL,Dry Van,2025-05-05,2025-05-10,2025-05-05,2025-05-09,4,773,251.7,2287,944.17,109.93,0,Delivered,0,
900854,50854,301,TL,Dry Van,2025-01-17,2025-01-21,2025-01-18,2025-01-21,9,13874,1013.0,1991,4825.85,911.11,0,Delivered,0,
900855,50855,303,TL,Reefer,2025-05-16,2025-05-20,2025-05-16,2025-05-20,14,14270,1284.1,1962,3877.91,626.55,0,Delivered,0,
900856,50856,303,LTL,Dry Van,2025-02-14,2025-02-18,2025-02-14,2025-02-18,3,8728,326.7,1698,694.02,138.58,200,Delivered,0,
900857,50857,304,TL,Dry Van,2025-03-27,2025-03-31,2025-03-27,2025-03-30,11,12084,1535.5,1698,3560.4,629.62,75,Canceled,0,
900858,50858,303,LTL,Reefer,2025-04-14,2025-04-18,2025-04-14,2025-04-17,5,1239,537.4,2325,739.42,113.16,50,Delivered,0,
900859,50859,304,TL,Dry Van,2025-03-02,2025-03-05,2025-03-02,2025-03-05,18,12133,1314.0,1083,2692.75,491.87,200,Delivered,0,
900860,50860,303,TL,Reefer,2025-06-29,2025-07-03,2025-06-29,2025-07-04,10,23649,749.2,2008,4110.17,572.77,0,In Transit,0,
900861,50861,303,TL,Dry Van,2025-04-14,2025-04-15,2025-04-14,2025-04-15,16,16257,1015.1,450,1000.7,148.83,0,Delivered,0,
900862,50862,300,LTL,Dry Van,2025-05-03,2025-05-07,2025-05-03,2025-05-06,5,3314,615.4,1905,669.8,79.8,75,Delivered,0,
900863,50863,300,TL,Reefer,2025-05-22,2025-05-26,2025-05-22,2025-05-25,15,16102,789.7,1905,4302.98,445.63,0,Delivered,0,
900864,50864,300,LTL,Dry Van,2025-02-09,2025-02-13,2025-02-09,2025-02-15,5,3281,50.0,2181,743.47,133.47,0,Delayed,0,
900865,50865,301,TL,Dry Van,2025-06-25,2025-06-26,2025-06-27,2025-06-28,14,10272,1428.9,443,1083.26,208.57,0,Delivered,0,
900866,50866,301,TL,Dry Van,2025-05-25,2025-05-29,2025-05-25,2025-05-28,11,12039,1269.7,2325,5679.86,689.06,75,Delayed,0,
900867,50867,303,TL,Dry Van,2025-02-04,2025-02-09,2025-02-04,2025-02-09,14,7720,1576.0,2287,4532.41,689.58,125,Delivered,0,
900868,50868,300,TL,Reefer,2025-06-25,2025-06-30,2025-06-25,2025-06-30,11,13723,1405.0,2287,4022.76,718.23,0,Delivered,0,
900869,50869,304,TL,Dry Van,2025-03-10,2025-03-11,2025-03-11,2025-03-11,10,19383,1330.7,450,919.6,99.78,200,Delivered,0,
900870,50870,300,TL,Dry Van,2025-03-13,2025-03-14,2025-03-13,2025-03-15,17,16186,1040.4,348,809.28,156.66,125,Delivered,0,
900871,50871,302,TL,Flatbed,2025-03-30,2025-04-03,2025-03-30,2025-04-03,12,17891,759.9,1905,4603.55,752.57,0,Delivered,0,
900872,50872,303,TL,Dry Van,2025-04-27,2025-04-30,2025-04-27,2025-04-30,10,10140,1032.4,1083,2432.76,424.24,125,Delivered,0,
900873,50873,304,TL,Dry Van,2025-04-21,2025-04-26,2025-04-21,2025-04-26,7,15416,1148.7,2287,4432.25,578.09,0,Delivered,0,
900874,50874,300,TL,Dry Van,2025-06-20,2025-06-25,2025-06-20,2025-06-26,9,14242,1317.5,2139,5318.69,919.33,75,Delayed,0,
900875,50875,301,LTL,Dry Van,2025-03-18,2025-03-21,2025-03-18,2025-03-21,3,200,282.2,1819,601.25,92.93,200,Delivered,0,
900876,50876,302,TL,Dry Van,2025-06-10,2025-06-13,2025-06-10,2025-06-13,10,11450,770.4,1370,2467.47,408.47,75,Delivered,0,
900877,50877,300,LTL,Flatbed,2025-06-02,2025-06-03,2025-06-02,2025-06-04,4,5153,134.1,450,300.0,33.56,50,Delivered,0,
900878,50878,301,TL,Dry Van,2025-05-09,2025-05-13,2025-05-10,2025-05-17,14,12784,1092.0,2008,4085.43,546.37,0,Canceled,0,
900879,50879,301,TL,Dry Van,2025-06-09,2025-06-10,2025-06-09,2025-06-10,12,13380,1270.1,450,769.19,149.55,0,Delivered,0,
900880,50880,304,TL,Reefer,2025-06-21,2025-06-25,2025-06-21,2025-06-27,14,17931,1281.8,2112,4554.19,860.95,75,Canceled,0,
900881,50881,302,TL,Dry Van,2025-03-26,2025-03-27,2025-03-25,2025-03-26,16,17530,1208.1,761,1551.18,205.15,0,Delivered,0,
900882,50882,301,TL,Dry Van,2025-04-16,2025-04-20,2025-04-16,2025-04-20,9,15065,1173.8,1905,4363.28,634.87,0,Delivered,0,
900883,50883,302,LTL,Dry Van,2025-05-02,2025-05-06,2025-05-02,2025-05-05,4,387,382.1,1991,515.89,98.16,0,Delivered,0,
900884,50884,304,TL,Dry Van,2025-05-25,2025-05-29,2025-05-24,2025-05-27,15,12514,1309.9,2181,4662.28,899.95,75,Delivered,0,
900885,50885,302,TL,Dry Van,2025-01-09,2025-01-13,2025-01-09,2025-01-14,17,18558,1032.8,2112,3792.08,700.33,75,Delivered,0,
900886,50886,303,LTL,Dry Van,2025-06-24,2025-06-28,2025-06-24,2025-06-27,1,5556,279.2,1826,616.56,68.61,75,Delivered,0,
900887,50887,301,LTL,Reefer,2025-02-09,2025-02-13,2025-02-09,2025-02-13,1,3608,245.3,1698,481.88,56.83,0,Delivered,0,
900888,50888,302,TL,Dry Van,2025-04-15,2025-04-19,2025-04-14,2025-04-20,14,12729,770.4,1905,3733.22,585.4,0,Delayed,0,
900889,50889,303,LTL,Dry Van,2025-03-05,2025-03-08,2025-03-07,2025-03-10,4,2507,202.0,1819,506.81,69.07,75,Delivered,0,
900890,50890,302,LTL,Dry Van,2025-04-04,2025-04-08,2025-04-04,2025-04-07,3,1456,50.0,1925,838.21,85.98,0,Delivered,0,
900891,50891,301,TL,Dry Van,2025-03-16,2025-03-20,2025-03-16,2025-03-20,7,18061,1058.4,1962,3529.06,553.35,0,Delivered,0,
900892,50892,301,TL,Dry Van,2025-03-18,2025-03-22,2025-03-18,2025-03-23,13,13840,1208.1,1925,3921.24,716.17,0,Delivered,0,
900893,50893,303,TL,Dry Van,2025-01-16,2025-01-20,2025-01-16,2025-01-21,15,19622,1224.6,2112,5036.32,863.43,0,Delayed,0,
900894,50894,300,TL,Dry Van,2025-06-30,2025-07-04,2025-06-30,2025-07-05,15,15741,1172.0,2325,4233.93,576.95,0,In Transit,1,Shorted
900895,50895,304,TL,Reefer,2025-04-26,2025-04-29,2025-04-26,2025-04-29,13,21482,1230.7,1263,2911.22,427.97,0,Delivered,0,
900896,50896,300,TL,Dry Van,2025-01-26,2025-01-29,2025-01-26,2025-01-29,10,7241,1393.4,1263,2226.64,348.64,0,Delivered,0,
900897,50897,300,TL,Reefer,2025-01-08,2025-01-12,2025-01-08,2025-01-12,12,9600,1093.7,1905,3432.48,367.26,0,Delivered,1,Damaged packaging
900898,50898,303,TL,Dry Van,2025-03-09,2025-03-14,2025-03-11,2025-03-16,18,15983,1343.8,2287,4033.41,481.07,75,Delivered,0,
900899,50899,304,LTL,Dry Van,2025-06-24,2025-06-26,2025-06-24,2025-06-26,5,5542,362.4,1047,367.16,69.31,0,Delivered,0,
900900,50900,304,LTL,Dry Van,2025-02-07,2025-02-10,2025-02-07,2025-02-08,4,5914,597.5,1775,514.94,58.49,75,Delivered,0,
900901,50901,301,TL,Dry Van,2025-02-25,2025-03-01,2025-02-25,2025-03-01,9,10696,1298.6,1826,4067.5,664.61,0,Delivered,0,
900902,50902,304,TL,Dry Van,2025-03-13,2025-03-14,2025-03-13,2025-03-15,10,14421,1411.6,450,991.73,147.67,125,Delivered,0,
900903,50903,304,TL,Dry Van,2025-06-20,2025-06-24,2025-06-20,2025-06-23,11,20173,1336.8,2325,5461.62,1066.85,0,Delivered,0,
900904,50904,303,TL,Dry Van,2025-06-16,2025-06-17,2025-06-16,2025-06-17,10,11110,753.2,450,1154.48,229.82,0,Delivered,0,
900905,50905,301,TL,Dry Van,2025-01-12,2025-01-13,2025-01-12,2025-01-13,12,17961,1289.2,443,1106.07,160.82,50,Delivered,0,
900906,50906,301,LTL,Dry Van,2025-06-20,2025-06-24,2025-06-20,2025-06-23,4,2674,307.1,1962,856.63,121.91,0,Delivered,0,
